08/07,"<span class=""normaltext"">#TP4Явление <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/08-01.htm""><b>Казанской</b></a> иконы Пресвятой Богородицы (во граде Казани) (1579).
#TP2Вмч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/08-02.htm""><b>Прокопия</b></a> (303).
#TP1Прав. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/08-18.htm"">Прокопия</a>, Христа ради юродивого, Устюжского чудотворца (1303).
#TPo<span class=""minortext "">Сщмчч. Александра и Феодора пресвитеров (1918).</span>
#TP0Прав. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/08-03.htm"">Прокопия</a> Устьянского (XVII).
#TP0Знамение от иконы Божией Матери <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/08-04.htm"">Благовещение</a> во граде Устюге (1290).
#TP0Чтимые списки с <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/08-17.htm"">Казанской</a> иконы Божией Матери: в <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/08-05.htm"">Москве</a> (1612), <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/08-06.htm"">Казани</a> (1579), <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/08-07.htm"">Петерсбурге</a> (1721) и  <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/08-08.htm"">Шлиссельбурге</a> (1702); <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/08-09.htm"">Ярославская</a> (1588), <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/08-10.htm"">Вязниковская</a> (1624), <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/08-11.htm"">Нижнеломовская</a> (1543), <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/08-12.htm"">Тобольская</a> (1661), <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/08-13.htm"">Каплуновская</a> (1689), <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/08-14.htm"">Тамбовская</a> (1695), <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/08-20.htm"">Пензенская (1717)</a>, <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/08-21.htm"">Песчанская</a> (1754), <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/08-22.htm"">Чимеевская</a> (1770), <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/08-15.htm"">Высочиновская</a> (XVIII), <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/08-16.htm"">Вышенская</a> (1812).
#TP0<a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/08-23.htm"">Якобштадтской</a> иконы Божией Матери (XVII).
</span>
"
09/07,"<span class=""normaltext"">#TP1Сщмч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/09-01.htm"">Панкратия</a>, еп. Тавроменийского (I).
#TPo<span class=""minortext "">Сщмч. Константина пресвитера (1918).</span>
#TP0Сщмч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/09-02.htm"">Кирилла</a>, еп. Гортинского (III-IV).
#TP0Прмчч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/09-03.htm"">Патермуфия, Коприя и мч. Александра</a>, подвижников Египетских (361-363).
#TP0Свв. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/09-04.htm"">Патермуфия и Коприя</a>, пустынников Египетских (4th c.).
#TP0Свт. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/09-05.htm"">Феодора</a>, еп. Едесского (IX).
#TP0<a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/09-06.htm"">Кипрской</a> в с. Стромыни (Моск. обл.) и <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/09-07.htm"">Колочской</a> (1413) икон Божией Матери.<br></span>
"
10/07,"<span class=""normaltext"">#TP4<a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/10-01.htm""><b>Положение честной ризы Господа нашего Иисуса Христа</b></a> в Москве (1625).
#TP1<a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/10-02.htm"">Мчч. 45-ти</a> в Никополе Армянском: Леонтия, Маврикия, Даниила, Антония, Александра, Ианикита, Сисиния, Менея, Вирилада и прочих (ок. 319).
#TP4Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/10-03.htm""><b>Антония</b></a> Киево-Печерского, начальника всех русских монахов (1073).
#TPo<span class=""minortext "">Сщмчч. Петра и Стефана пресвитеров, Георгия и Нестора диаконов (1918).</span>
#TPo<span class=""minortext "">Прпп. Евмения (1920) и Парфения (1905) Гортинских.</span>
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/10-04.htm"">Силуана</a>, схимника Печерского, в Дальних пещерах (XIII-XIV).
#TP0Мч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/10-05.htm"">Аполлония</a> Сардийского (III).
#TP0Мчч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/10-06.htm"">Вианора и Силуана</a> Писидийских (IV).
#TP0Прпп. пустынников египетских, огнем и дымом уморенных (ок. 398).
#TP0<a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/10-07.htm"">Коневской</a> иконы Божией Матери.
</span>
"
11/07,"<span class=""normaltext"">#TP2Воспоминание чуда вмц. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/11-02.htm""><b>Евфимии</b></a> всехвальной, имже Православие утвердися (451).
#TP1Равноап. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/11-01.htm"">Ольги</a>, вел. кн. Российской, во святом Крещении Елены (969).
#TP0Свщмч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/11-03.htm"">Киндея</a> пресвитера (III-IV).
#TP0<a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/11-05.htm"">Ржевской</a>, или Оковецкой (1539) и <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/11-07.htm"">Борколабовской</a> икон Божией Матери.
</span>
"
12/07,"<span class=""normaltext"">#TP1Мчч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/12-01.htm"">Прокла и Илария</a> (II).
#TP1Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/12-02.htm"">Михаила</a> Малеина (962).
#TP0Мчч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/12-03.htm"">Феодора</a> варяга и сына его <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/12-03.htm"">Иоанна</a>, в Киеве (983).
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/12-09.htm"">Арсения</a> Новгородского (1570).
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/12-04.htm"">Симона</a> Воломского (1641).
#TP0Мц. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/12-05.htm"">Голиндухи</a>, во Святом Крещении крещении Марии (591).
#TP0Прпп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/12-10.htm"">Иоанна</a> (988) и <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/12-10.htm"">Гавриила</a> (X) Святогорцев (<i>Груз.</i> ).
#TP0Иконы Божией Матери, именуемой <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/12-07.htm"">Троеручица</a> (VIII).
</span>
"
13/07,"<span class=""normaltext"">#TP2Собор Архангела <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/13-01.htm""><b>Гавриила</b></a>.
#TP1Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/13-02.htm"">Стефана</a> Савваита (794).
#TP0Свт. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/13-03.htm"">Иулиана</a>, еп. Кеноманийского (I).
#TP0Мч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/13-04.htm"">Серапиона</a> (II-III).
#TP0Мч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/13-05.htm"">Маркиана</a> Иконийского (258).

</span>
"
14/07,"<span class=""normaltext"">#TP2Ап. от 70-ти <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/14-01.htm""><b>Акилы</b></a> (I).
#TPo<span class=""minortext "">Сщмч. Константина пресвитера (1918).</span>
#TPo<span class=""minortext "">Сщмч. Николая пресвитера (1933).</span>
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/14-02.htm"">Стефана</a> Махрищского (1406).
#TP0Мч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/14-03.htm"">Иуста</a> (I).
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/14-04.htm"">Еллия</a> монаха Египетского (IV).
#TP0Прп. Онисима чудотворца Магнезийского (IV).
#TP0Мч. Иоанна Мерва (<i>Туркменистан.</i>).
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/14-06.htm"">Никодима</a> Святогорца (1809).
</span>
"
15/07,"<span class=""normaltext"">#TP1Мчч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/15-02.htm"">Кирика и Иулитты</a> (ок. 305).
#TP5Равноап. вел. кн. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/15-01.htm""><b>Владимира</b></a>, во Святом Крещении Василия (1015).
#TPo<span class=""minortext "">Сщмч. Петра диакона (1938).</span>
#TP0Мч. Авудима (IV).
</span>
"
16/07,"<span class=""normaltext"">#TP1Сщмч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/16-01.htm"">Афиногена</a> еп. и десяти учеников его (ок. 311).
#TPo<span class=""minortext "">Новосщмчч. Серафима, Феогноста и других в Алма-Ате (1921).</span>
#TPo<span class=""minortext "">Св. Магдалены, схима-настоятельницы Ново-Тихвинского конвента в Сибири (1934).</span>
#TPo<span class=""minortext "">Блж. испов. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/16-08.htm"">Матроны</a> (Беляковой), Анемнясевской, исп. (1936).</span>
#TPo<span class=""minortext "">Cщмч. Иакова, архиеп. Барнаульского, и с ним сщмчч. Петра и Иоанна пресвитеров, прмч. Феодора и мч. Иоанна (1937).</span>
#TPo<span class=""minortext "">Прмч. Ардалиона (1938).</span>
#TP0Мч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/16-02.htm"">Павла</a> и мцц. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/16-02.htm"">Алевтины</a> (Валентины) и <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/16-02.htm"">Хионии</a> (308).
#TP0Мчч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/16-03.htm"">Антиоха</a> врача (IV).
#TP0Мц. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/16-04.htm"">Иулии</a> девы (ок. 440 или 613).
#TP0<a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/16-06.htm"">Чирской</a> (Псковской) иконы Божией Матери (1420).
</span>
"
17/07,"<span class=""normaltext"">#TP2Вмц. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/17-01.htm""><b>Марины</b></a> (Маргариты) (IV).
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/17-02.htm"">Иринарха</a> Соловецкого (1628).
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/17-03.htm"">Леонида</a> Устьнедумского (1654).
#TP0Перенесение мощей прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/17-05.htm"">Лазаря</a> Галисийского.
#TP0<a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/17-04.htm"">Святогорской</a> иконы Божией Матери (1569).
</span>
"
18/07,"<span class=""normaltext"">#TP1Мч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/18-01.htm"">Емилиана</a> (363).
#TP1Мч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/18-02.htm"">Иакинфа</a> Амастридского (IV).
#TPo<span class=""minortext "">Прмч. Аполлинария (1918). </span>
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/18-03.htm"">Иоанна</a> Многострадального, Печерского, в Ближних пещерах (1160).
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/18-04.htm"">Памвы</a>, затворника Печерского, в Дальних пещерах (XIII).
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/18-05.htm"">Памвы</a> пустынника Египетского (IV).
</span>
"
19/07,"#SR<span class=""normaltext"">#TP1Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/19-01.htm"">Макрины</a>, сестры свт. Василия Великого (380).
#TP1Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/19-02.htm"">Дия</a>, игум. Антиохийского (ок. 430).
#TP4Обретение мощей прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/19-03.htm""><b>Серафима</b></a>, Саровского чудотворца (1903).
#TP1Собор Курских святых.
#TP1Мч. блгв. кн. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/19-04.htm"">Романа</a> (Олеговича), Рязанского (1270).
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/19-05.htm"">Паисия</a> Печерского, в Дальних пещерах (XIV).
#TP0Блж. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/19-06.htm"">Стефана</a>, короля Сербского (1427) и матери его <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/19-07.htm"">Милицы</a> (1405).
</span>
"
20/07,"#SR<span class=""normaltext"">#TP4Славного прор. Божия <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/20-01.htm""><b>Илии</b></a> (IX в. до Р.Х.).
#TPo<span class=""minortext "">Сщмчч. Константина и Николая пресвитеров (1918).</span>
#TPo<span class=""minortext "">Сщмч. Философа (Орнатского) и иже с ним (1918) и диакона Иувеналия (1919).</span>
#TPo<span class=""minortext "">Сщмчч. Александра, Георгия, Иоанна, Сергия и Феодора пресвитеров, прмчч. Тихона, Георгия, Космы и мчч. Евфимия и Петра (1930).</span>
#TPo<span class=""minortext "">Св. Алексея Медведкова, священника Узинского (1934).</span>
#TPo<span class=""minortext "">Сщмч. Алексия пресвитера (1938).</span>
#TP0Преставление прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/20-03.htm"">Аврамия</a> Галичского, Чухломского (1375).
#TP0Обретение мощей прмч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/20-06.htm"">Афанасия</a> Брестского (1649).
#TP0<a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/20-07.htm"">Чухломской</a>, или Галичской (1350), и <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/20-08.htm"">Абалацкой</a> (Знамение) (1637) икон Божией Матери.
</span>
"
21/07,"<span class=""normaltext"">#TP1Пророка <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/21-01.htm"">Иезекииля</a> (VI в. до Р.Х.).
#TP1Прпп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/21-02.htm"">Симеона</a> Салоса, Христа ради юродивого, и Иоанна, спостника его (ок. 590).
#TPo<span class=""minortext "">Сщмч. Петра пресвитера (1938).</span>
#TPo<span class=""minortext "">Новосщмч. Симо Баниаца и Милана Стоисавлиевица и его осына мч. Милана Гламоцких в Сербии (1941-1945).</span>
#TP0Прпп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/21-03.htm"">Онуфрия</a> молчаливого и <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/21-04.htm"">Онисима</a> затворника, Печерских, в Ближних пещерах (XII-XIII).
</span>
"
22/07,"<span class=""normaltext"">#TP2Мироносицы равноап. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/22-01.htm""><b>Марии Магдалины</b></a> (I).
#TP1Перенесение мощей сщмч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/22-02.htm"">Фоки</a> (403-404).
#TPo<span class=""minortext "">Сщмч. Михаила пресвитера (1918).</span>
#TPo<span class=""minortext "">Сщмч. Алексия пресвитера (1931).</span>
#TP0Преставление прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/22-03.htm"">Корнилия</a> Переяславского (1693).
</span>
"
23/07,"<span class=""normaltext"">#TP4<a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/23-01.htm""><b>Почаевской</b></a> иконы Божией Матери (1675).
#TP1Мчч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/23-02.htm"">Трофима, Феофила</a> и с ними 13-ти мучеников (284-305).
#TP0Прав. воина Феодора Санаксарского (прославление 2001).
#TPo<span class=""minortext "">Сщмч. Михаила пресвитера и мч. Андрея (1938).</span>
#TP0Сщмч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/23-03.htm"">Аполлинария</a>, еп. Равеннского (ок. 75).
#TP0Иконы Божией Матери, именуемой <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/23-04.htm"">""Всех скорбящих радость""</a> (с грошиками) (1888).
</span>
"
24/07,"<span class=""normaltext"">#TP2Мц. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/24-01.htm""><b>Христины</b></a> (ок. 300).
#TP4Блгвв. князей страторпцев <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/24-02.htm""><b>Бориса</b>  и <b>Глеба</b></a>, во св. Крещении Романа и Давида (1015).
#TPo<span class=""minortext "">Сщмч. Алфея диакона (1937).</span>
#TPo<span class=""minortext "">Свв. Николая (1942) и Иоанна (1951) испп., пресвитеров.</span>
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/24-04.htm"">Поликарпа</a>, архимандрита Печерского (1182).<br></span>
"
25/07,"<span class=""normaltext"">#TP3Успение прав. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/25-01.htm""><b>Анны</b></a>, матери Пресвятой Богородицы.
#TP1Свв. жен <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/25-02.htm"">Олимпиады</a> диакониссы (408-410) и <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/25-03.htm"">Евпраксии</a> девы, Тавеннской (413).
#TP3Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/25-04.htm""><b>Макария</b></a> Желтоводского, Унженского (1444).
#TPo<span class=""minortext "">Сщмч. Александра пресвитера (1927).</span>
#TPo<span class=""minortext "">Св. Грегория (Каллидия), митр. Фессалоникийского и Гераклийского (1925).</span>
#TPo<span class=""minortext "">Новосщмчч. Вукосава Милановица и Росолиуба Самардица Кулен-Бакуфских в Сербии (1941-1945).</span>
#TPo<span class=""minortext "">Новосщмч. Феодора Тонковида пресвитера Ловецкого (Псков) (1942)</span>
#TPo<span class=""minortext "">Св. Ираиды исп. (1967).</span>
#TP0Память <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/25-07.htm"">V Вселенского Собора</a> (553).
</span>
"
26/07,"<span class=""normaltext"">#TP1Сщмчч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/26-01.htm"">Ермолая, Ермиппа и Ермократа</a>, иереев Никомидийских (ок. 305).
#TPo<span class=""minortext "">Сщмч. Сергия пресвитера (1937).</span>
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/26-02.htm"">Моисея</a> Угрина, Печерского, в Ближних пещерах (ок. 1043).
#TP0Прмц. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/26-03.htm"">Параскевы</a> (138-161).
</span>
"
27/07,"<span class=""normaltext"">#TP5Вмч. и целителя <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/27-01.htm""><b>Пантелеимона</b></a> (305).
#TP1Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/27-02.htm"">Германа</a> Аляскинского (1837).
#TPo<span class=""minortext "">Сщмчч. Амвросия еп. Сарапульского, Платона и Пантелеимона пресвитеров (1918).</span>
#TPo<span class=""minortext "">Сщмч. Иоанна пресвитера (1941).</span>
#TP0Блж. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/27-03.htm"">Николая</a> Кочанова, Христа ради юродивого, Новгородского (1392).
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/27-04.htm"">Анфисы</a> игумении и 90 сестер ее (VIII).
#TP0Равноапостольных: <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/27-05.htm"">Климента</a>, еп. Охридского (916), <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/27-05.htm"">Наума, Саввы, Горазда и Ангеляра</a>, учеников свв. Кирилла и Мефодия (<i>Болг.</i>).<br></span>
"
28/07,"<span class=""normaltext"">#TP4<a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/28-01.htm""><b>Смоленской</b></a> иконы Божией Матери, именуемой Одигитрия (Путеводительница) (<i>принесена из Царьграда в 1046 г.</i> ).
#TP1Апп. от 70-ти <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/28-02.htm"">Прохора, Никанора, Тимона и Пармена</a> диаконов (I).
#TP1Свт. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/28-03.htm"">Питирима</a>, еп. Тамбовского (1698).
#TP1Собор Тамбовских святых.
#TPo<span class=""minortext "">Сщмч. Николая диакона (1918).</span>
#TPo<span class=""minortext "">Прмч. Василия, прмцц. Анастасии и Елены, мчч. Арефы, Иоанна, Иоанна, Иоанна и мц. Мавры (1937).</span>
#TPo<span class=""minortext "">Новосщмчч. Игнатия и Иаблечна Польских (1942).</span>
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/28-04.htm"">Моисея</a>, чудотворца Печерского, в Дальних пещерах (XIII-XIV).
#TP0Мчч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/28-05.htm"">Иулиана</a> Далматского (II), <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/28-06.htm"">Евстафия</a> воина (ок. 316) и <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/28-07.htm"">Акакия</a> (ок. 321).
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/28-08.htm"">Павла</a> Ксиропотамита, Афонского (820).
#TP0<a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/28-09.htm"">Гребневской</a> (1380), <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/28-10.htm"">Костромской</a> (1672) и <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/28-11.htm"">Умиление</a> Серафимо-Дивеевской (1885) икон Божией Матери.
#TP0Чтимые списки со <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/28-21.htm"">Смоленской</a> иконы Божией Матери: <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/28-12.htm"">Устюжская</a> (1290), <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/28-13.htm"">Выдропусская</a> (XV), <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/28-14.htm"">Воронинская</a> (1524), <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/28-15.htm"">Христофоровская</a> (XVI), <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/28-16.htm"">Супрасльская</a> (XVI), <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/28-17.htm"">Югская</a> (1615), <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/28-18.htm"">Игрицкая</a> (1624), <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/28-19.htm"">Шуйская</a> (1654-1655), <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/28-20.htm"">Седмиезерная</a> (XVII), <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/28-24.htm"">Сергиевская</a> (в Троице-Сергиевой Лавре) (1730).
</span>
"
29/07,"<span class=""normaltext"">#TP1Мч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/29-01.htm"">Каллиника</a> (III-IV).
#TPo<span class=""minortext "">Новопрпмчч.: Серафима (Богословского) и Феогноста (1921).</span>
#TPo<span class=""minortext "">Прмч. Анатолия (1930-1935).</span>
#TPo<span class=""minortext "">Сщмч. Алексия пресвитера, прмч. Пахомия (1938).</span>
#TP0Прпп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/29-02.htm"">Константина и Космы</a> Косинских, Старорусских (XIII).
#TP0Мц. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/29-03.htm"">Серафимы</a> девы Антиохийской (117-138).
#TP0Мц. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/29-04.htm"">Феодотии</a> и трех чад ее (304).
#TP0Прмч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/29-05.htm"">Михаила</a> (IX).
#TP0Мч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/July/29-06.htm"">Евстафия</a> Мцхетского (589) (<i>Груз.</i>).
</span>
"
